# Total Pointers Found: 184105
# Format: Source_Address | Segment | Points_To_Address | Target_Name | Target_Type | Target_Detail
# Pointer size: 8
# Data xref hits: 184105
# Raw pointer hits: 0
------------------------------------------------------------------------------------------------------------------------
100005498 | __text | 1001EBD70 | off_1001EBD70 | data_pointer | data_item_size=8
100273858 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273860 | __data | 10015FCF0 | loc_10015FCF0 | code_pointer | inside_sub_10015B9FC
100273868 | __data | 10015D2D8 | loc_10015D2D8 | code_pointer | inside_sub_10015B9FC
100273870 | __data | 10015E758 | loc_10015E758 | code_pointer | inside_sub_10015B9FC
100273878 | __data | 10015D2FC | loc_10015D2FC | code_pointer | inside_sub_10015B9FC
100273880 | __data | 10015F780 | loc_10015F780 | code_pointer | inside_sub_10015B9FC
100273888 | __data | 10015D320 | loc_10015D320 | code_pointer | inside_sub_10015B9FC
100273890 | __data | 100160E90 | loc_100160E90 | code_pointer | inside_sub_10015B9FC
100273898 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
1002738A0 | __data | 10015D33C | loc_10015D33C | code_pointer | inside_sub_10015B9FC
1002738A8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
1002738B0 | __data | 100160EB4 | loc_100160EB4 | code_pointer | inside_sub_10015B9FC
1002738B8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
1002738C0 | __data | 10015F7AC | loc_10015F7AC | code_pointer | inside_sub_10015B9FC
1002738C8 | __data | 10015E77C | loc_10015E77C | code_pointer | inside_sub_10015B9FC
1002738D0 | __data | 10016020C | loc_10016020C | code_pointer | inside_sub_10015B9FC
1002738D8 | __data | 10015E7A8 | loc_10015E7A8 | code_pointer | inside_sub_10015B9FC
1002738E0 | __data | 100161B9C | loc_100161B9C | code_pointer | inside_sub_10015B9FC
1002738E8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
1002738F0 | __data | 1001611E8 | loc_1001611E8 | code_pointer | inside_sub_10015B9FC
1002738F8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273900 | __data | 100161BC8 | loc_100161BC8 | code_pointer | inside_sub_10015B9FC
100273908 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273910 | __data | 100160230 | loc_100160230 | code_pointer | inside_sub_10015B9FC
100273918 | __data | 10015BBA4 | loc_10015BBA4 | code_pointer | inside_sub_10015B9FC
100273920 | __data | 10015BFF8 | loc_10015BFF8 | code_pointer | inside_sub_10015B9FC
100273928 | __data | 10015BBC8 | loc_10015BBC8 | code_pointer | inside_sub_10015B9FC
100273930 | __data | 10015C42C | loc_10015C42C | code_pointer | inside_sub_10015B9FC
100273938 | __data | 10015BBEC | loc_10015BBEC | code_pointer | inside_sub_10015B9FC
100273940 | __data | 10015CAD0 | loc_10015CAD0 | code_pointer | inside_sub_10015B9FC
100273948 | __data | 10015BC18 | loc_10015BC18 | code_pointer | inside_sub_10015B9FC
100273950 | __data | 10015D680 | loc_10015D680 | code_pointer | inside_sub_10015B9FC
100273958 | __data | 10015BC3C | loc_10015BC3C | code_pointer | inside_sub_10015B9FC
100273960 | __data | 10015EAF0 | loc_10015EAF0 | code_pointer | inside_sub_10015B9FC
100273968 | __data | 10015BC60 | loc_10015BC60 | code_pointer | inside_sub_10015B9FC
100273970 | __data | 10016049C | loc_10016049C | code_pointer | inside_sub_10015B9FC
100273978 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273980 | __data | 10015DC64 | loc_10015DC64 | code_pointer | inside_sub_10015B9FC
100273988 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273990 | __data | 1001604C8 | loc_1001604C8 | code_pointer | inside_sub_10015B9FC
100273998 | __data | 10015EB0C | loc_10015EB0C | code_pointer | inside_sub_10015B9FC
1002739A0 | __data | 100161D0C | loc_100161D0C | code_pointer | inside_sub_10015B9FC
1002739A8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
1002739B0 | __data | 10015EB28 | loc_10015EB28 | code_pointer | inside_sub_10015B9FC
1002739B8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
1002739C0 | __data | 100161D30 | loc_100161D30 | code_pointer | inside_sub_10015B9FC
1002739C8 | __data | 10015D6A4 | loc_10015D6A4 | code_pointer | inside_sub_10015B9FC
1002739D0 | __data | 10015F98C | loc_10015F98C | code_pointer | inside_sub_10015B9FC
1002739D8 | __data | 10015D6C8 | loc_10015D6C8 | code_pointer | inside_sub_10015B9FC
1002739E0 | __data | 10016113C | loc_10016113C | code_pointer | inside_sub_10015B9FC
1002739E8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
1002739F0 | __data | 10015D6E4 | loc_10015D6E4 | code_pointer | inside_sub_10015B9FC
1002739F8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273A00 | __data | 100161160 | loc_100161160 | code_pointer | inside_sub_10015B9FC
100273A08 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273A10 | __data | 10015F9B0 | loc_10015F9B0 | code_pointer | inside_sub_10015B9FC
100273A18 | __data | 10015CAF4 | loc_10015CAF4 | code_pointer | inside_sub_10015B9FC
100273A20 | __data | 10015E0F4 | loc_10015E0F4 | code_pointer | inside_sub_10015B9FC
100273A28 | __data | 10015CB18 | loc_10015CB18 | code_pointer | inside_sub_10015B9FC
100273A30 | __data | 10015F3D0 | loc_10015F3D0 | code_pointer | inside_sub_10015B9FC
100273A38 | __data | 10015CB3C | loc_10015CB3C | code_pointer | inside_sub_10015B9FC
100273A40 | __data | 100160AC0 | loc_100160AC0 | code_pointer | inside_sub_10015B9FC
100273A48 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273A50 | __data | 10015CB58 | loc_10015CB58 | code_pointer | inside_sub_10015B9FC
100273A58 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273A60 | __data | 100160AE4 | loc_100160AE4 | code_pointer | inside_sub_10015B9FC
100273A68 | __data | 10015F3F4 | loc_10015F3F4 | code_pointer | inside_sub_10015B9FC
100273A70 | __data | 1001622B4 | loc_1001622B4 | code_pointer | inside_sub_10015B9FC
100273A78 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273A80 | __data | 10015F418 | loc_10015F418 | code_pointer | inside_sub_10015B9FC
100273A88 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273A90 | __data | 1001622E0 | loc_1001622E0 | code_pointer | inside_sub_10015B9FC
100273A98 | __data | 10015E118 | loc_10015E118 | code_pointer | inside_sub_10015B9FC
100273AA0 | __data | 10015FEE0 | loc_10015FEE0 | code_pointer | inside_sub_10015B9FC
100273AA8 | __data | 10015E13C | loc_10015E13C | code_pointer | inside_sub_10015B9FC
100273AB0 | __data | 100161744 | loc_100161744 | code_pointer | inside_sub_10015B9FC
100273AB8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273AC0 | __data | 10015E158 | loc_10015E158 | code_pointer | inside_sub_10015B9FC
100273AC8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273AD0 | __data | 100161768 | loc_100161768 | code_pointer | inside_sub_10015B9FC
100273AD8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273AE0 | __data | 10015FF04 | loc_10015FF04 | code_pointer | inside_sub_10015B9FC
100273AE8 | __data | 10015C450 | loc_10015C450 | code_pointer | inside_sub_10015B9FC
100273AF0 | __data | 10015D148 | loc_10015D148 | code_pointer | inside_sub_10015B9FC
100273AF8 | __data | 10015C474 | loc_10015C474 | code_pointer | inside_sub_10015B9FC
100273B00 | __data | 10015DBE0 | loc_10015DBE0 | code_pointer | inside_sub_10015B9FC
100273B08 | __data | 10015C498 | loc_10015C498 | code_pointer | inside_sub_10015B9FC
100273B10 | __data | 10015EF70 | loc_10015EF70 | code_pointer | inside_sub_10015B9FC
100273B18 | __data | 10015C4BC | loc_10015C4BC | code_pointer | inside_sub_10015B9FC
100273B20 | __data | 1001607D4 | loc_1001607D4 | code_pointer | inside_sub_10015B9FC
100273B28 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273B30 | __data | 10015C4D8 | loc_10015C4D8 | code_pointer | inside_sub_10015B9FC
100273B38 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273B40 | __data | 100160800 | loc_100160800 | code_pointer | inside_sub_10015B9FC
100273B48 | __data | 10015EF94 | loc_10015EF94 | code_pointer | inside_sub_10015B9FC
100273B50 | __data | 100161FA4 | loc_100161FA4 | code_pointer | inside_sub_10015B9FC
100273B58 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273B60 | __data | 10015EFB0 | loc_10015EFB0 | code_pointer | inside_sub_10015B9FC
100273B68 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273B70 | __data | 100161FC8 | loc_100161FC8 | code_pointer | inside_sub_10015B9FC
100273B78 | __data | 10015DC04 | loc_10015DC04 | code_pointer | inside_sub_10015B9FC
100273B80 | __data | 10015FC44 | loc_10015FC44 | code_pointer | inside_sub_10015B9FC
100273B88 | __data | 10015DC28 | loc_10015DC28 | code_pointer | inside_sub_10015B9FC
100273B90 | __data | 100161400 | loc_100161400 | code_pointer | inside_sub_10015B9FC
100273B98 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273BA0 | __data | 10015DC44 | loc_10015DC44 | code_pointer | inside_sub_10015B9FC
100273BA8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273BB0 | __data | 100161424 | loc_100161424 | code_pointer | inside_sub_10015B9FC
100273BB8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273BC0 | __data | 10015FC68 | loc_10015FC68 | code_pointer | inside_sub_10015B9FC
100273BC8 | __data | 10015D16C | loc_10015D16C | code_pointer | inside_sub_10015B9FC
100273BD0 | __data | 10015E618 | loc_10015E618 | code_pointer | inside_sub_10015B9FC
100273BD8 | __data | 10015D190 | loc_10015D190 | code_pointer | inside_sub_10015B9FC
100273BE0 | __data | 10015F6E8 | loc_10015F6E8 | code_pointer | inside_sub_10015B9FC
100273BE8 | __data | 10015D1AC | loc_10015D1AC | code_pointer | inside_sub_10015B9FC
100273BF0 | __data | 100160D8C | loc_100160D8C | code_pointer | inside_sub_10015B9FC
100273BF8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273C00 | __data | 10015D1C8 | loc_10015D1C8 | code_pointer | inside_sub_10015B9FC
100273C08 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273C10 | __data | 100160DB8 | loc_100160DB8 | code_pointer | inside_sub_10015B9FC
100273C18 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273C20 | __data | 10015F70C | loc_10015F70C | code_pointer | inside_sub_10015B9FC
100273C28 | __data | 10015E63C | loc_10015E63C | code_pointer | inside_sub_10015B9FC
100273C30 | __data | 100160134 | loc_100160134 | code_pointer | inside_sub_10015B9FC
100273C38 | __data | 10015E660 | loc_10015E660 | code_pointer | inside_sub_10015B9FC
100273C40 | __data | 100161A8C | loc_100161A8C | code_pointer | inside_sub_10015B9FC
100273C48 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273C50 | __data | 10015E67C | loc_10015E67C | code_pointer | inside_sub_10015B9FC
100273C58 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273C60 | __data | 100161AB0 | loc_100161AB0 | code_pointer | inside_sub_10015B9FC
100273C68 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273C70 | __data | 100160158 | loc_100160158 | code_pointer | inside_sub_10015B9FC
100273C78 | __data | 10015C01C | loc_10015C01C | code_pointer | inside_sub_10015B9FC
100273C80 | __data | 10015C7B0 | loc_10015C7B0 | code_pointer | inside_sub_10015B9FC
100273C88 | __data | 10015C048 | loc_10015C048 | code_pointer | inside_sub_10015B9FC
100273C90 | __data | 10015CE4C | loc_10015CE4C | code_pointer | inside_sub_10015B9FC
100273C98 | __data | 10015C06C | loc_10015C06C | code_pointer | inside_sub_10015B9FC
100273CA0 | __data | 10015D8E8 | loc_10015D8E8 | code_pointer | inside_sub_10015B9FC
100273CA8 | __data | 10015C090 | loc_10015C090 | code_pointer | inside_sub_10015B9FC
100273CB0 | __data | 10015ED24 | loc_10015ED24 | code_pointer | inside_sub_10015B9FC
100273CB8 | __data | 10015C0B4 | loc_10015C0B4 | code_pointer | inside_sub_10015B9FC
100273CC0 | __data | 1001605F4 | loc_1001605F4 | code_pointer | inside_sub_10015B9FC
100273CC8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273CD0 | __data | 10015C0D8 | loc_10015C0D8 | code_pointer | inside_sub_10015B9FC
100273CD8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273CE0 | __data | 100160620 | loc_100160620 | code_pointer | inside_sub_10015B9FC
100273CE8 | __data | 10015ED40 | loc_10015ED40 | code_pointer | inside_sub_10015B9FC
100273CF0 | __data | 100161E24 | loc_100161E24 | code_pointer | inside_sub_10015B9FC
100273CF8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273D00 | __data | 10015ED5C | loc_10015ED5C | code_pointer | inside_sub_10015B9FC
100273D08 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273D10 | __data | 100161E48 | loc_100161E48 | code_pointer | inside_sub_10015B9FC
100273D18 | __data | 10015D90C | loc_10015D90C | code_pointer | inside_sub_10015B9FC
100273D20 | __data | 10015FAD8 | loc_10015FAD8 | code_pointer | inside_sub_10015B9FC
100273D28 | __data | 10015D930 | loc_10015D930 | code_pointer | inside_sub_10015B9FC
100273D30 | __data | 100161280 | loc_100161280 | code_pointer | inside_sub_10015B9FC
100273D38 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273D40 | __data | 10015D954 | loc_10015D954 | code_pointer | inside_sub_10015B9FC
100273D48 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273D50 | __data | 1001612AC | loc_1001612AC | code_pointer | inside_sub_10015B9FC
100273D58 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273D60 | __data | 10015FAFC | loc_10015FAFC | code_pointer | inside_sub_10015B9FC
100273D68 | __data | 10015CE70 | loc_10015CE70 | code_pointer | inside_sub_10015B9FC
100273D70 | __data | 10015E3A8 | loc_10015E3A8 | code_pointer | inside_sub_10015B9FC
100273D78 | __data | 10015CE94 | loc_10015CE94 | code_pointer | inside_sub_10015B9FC
100273D80 | __data | 10015F594 | loc_10015F594 | code_pointer | inside_sub_10015B9FC
100273D88 | __data | 10015CEB8 | loc_10015CEB8 | code_pointer | inside_sub_10015B9FC
100273D90 | __data | 100160C0C | loc_100160C0C | code_pointer | inside_sub_10015B9FC
100273D98 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273DA0 | __data | 10015CED4 | loc_10015CED4 | code_pointer | inside_sub_10015B9FC
100273DA8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273DB0 | __data | 100160C30 | loc_100160C30 | code_pointer | inside_sub_10015B9FC
100273DB8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273DC0 | __data | 10015F5B8 | loc_10015F5B8 | code_pointer | inside_sub_10015B9FC
100273DC8 | __data | 10015E3CC | loc_10015E3CC | code_pointer | inside_sub_10015B9FC
100273DD0 | __data | 10016002C | loc_10016002C | code_pointer | inside_sub_10015B9FC
100273DD8 | __data | 10015E3F0 | loc_10015E3F0 | code_pointer | inside_sub_10015B9FC
100273DE0 | __data | 1001618E8 | loc_1001618E8 | code_pointer | inside_sub_10015B9FC
100273DE8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273DF0 | __data | 10015E414 | loc_10015E414 | code_pointer | inside_sub_10015B9FC
100273DF8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273E00 | __data | 100161914 | loc_100161914 | code_pointer | inside_sub_10015B9FC
100273E08 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273E10 | __data | 100160050 | loc_100160050 | code_pointer | inside_sub_10015B9FC
100273E18 | __data | 10015C7D4 | loc_10015C7D4 | code_pointer | inside_sub_10015B9FC
100273E20 | __data | 10015D404 | loc_10015D404 | code_pointer | inside_sub_10015B9FC
100273E28 | __data | 10015C800 | loc_10015C800 | code_pointer | inside_sub_10015B9FC
100273E30 | __data | 10015DE5C | loc_10015DE5C | code_pointer | inside_sub_10015B9FC
100273E38 | __data | 10015C824 | loc_10015C824 | code_pointer | inside_sub_10015B9FC
100273E40 | __data | 10015F15C | loc_10015F15C | code_pointer | inside_sub_10015B9FC
100273E48 | __data | 10015C848 | loc_10015C848 | code_pointer | inside_sub_10015B9FC
100273E50 | __data | 100160968 | loc_100160968 | code_pointer | inside_sub_10015B9FC
100273E58 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273E60 | __data | 10015C86C | loc_10015C86C | code_pointer | inside_sub_10015B9FC
100273E68 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273E70 | __data | 100160994 | loc_100160994 | code_pointer | inside_sub_10015B9FC
100273E78 | __data | 10015F178 | loc_10015F178 | code_pointer | inside_sub_10015B9FC
100273E80 | __data | 100162118 | loc_100162118 | code_pointer | inside_sub_10015B9FC
100273E88 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273E90 | __data | 10015F194 | loc_10015F194 | code_pointer | inside_sub_10015B9FC
100273E98 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273EA0 | __data | 10016213C | loc_10016213C | code_pointer | inside_sub_10015B9FC
100273EA8 | __data | 10015DE80 | loc_10015DE80 | code_pointer | inside_sub_10015B9FC
100273EB0 | __data | 10015FD84 | loc_10015FD84 | code_pointer | inside_sub_10015B9FC
100273EB8 | __data | 10015DEA4 | loc_10015DEA4 | code_pointer | inside_sub_10015B9FC
100273EC0 | __data | 10016160C | loc_10016160C | code_pointer | inside_sub_10015B9FC
100273EC8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273ED0 | __data | 10015DEC8 | loc_10015DEC8 | code_pointer | inside_sub_10015B9FC
100273ED8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273EE0 | __data | 100161638 | loc_100161638 | code_pointer | inside_sub_10015B9FC
100273EE8 | __data | 10016236C | loc_10016236C | code_pointer | inside_sub_10015B9FC
100273EF0 | __data | 10015FDA8 | loc_10015FDA8 | code_pointer | inside_sub_10015B9FC
100273EF8 | __data | 10015D428 | loc_10015D428 | code_pointer | inside_sub_10015B9FC
100273F00 | __data | 10015E864 | loc_10015E864 | code_pointer | inside_sub_10015B9FC
100273F08 | __data | 10015D44C | loc_10015D44C | code_pointer | inside_sub_10015B9FC
100273F10 | __data | 10015F838 | loc_10015F838 | code_pointer | inside_sub_10015B9FC
100273F18 | __data | 10015D470 | loc_10015D470 | code_pointer | inside_sub_10015B9FC
